"agg_day_period","agg_time_period","month","geography","bounds","xlat","xlon","activity_index_total"
0,0,"2020-06",30223132003213012,"-80.03128051757812, 43.47484730064833, -80.0299072265625, 43.475843857430895",43.47535,-80.03059,0.020681
0,0,"2020-06",30223132003213032,"-80.03265380859375, 43.47385072743125, -80.03128051757812, 43.47484730064833",43.47435,-80.03197,0.003034
0,5,"2020-06",30223132003110312,"-79.99282836914062, 43.51170895596376, -79.991455078125, 43.51270490464819",43.51221,-79.99214,0.013635
1,3,"2020-06",30223132003300320,"-80.0189208984375, 43.477836921692386, -80.01754760742188, 43.47883342917124",43.47834,-80.01823,0.018663
1,5,"2020-06",30223132003113312,"-79.98184204101562, 43.50274467820439, -79.98046875, 43.503740774808364",43.50324,-79.98116,0.000605
0,5,"2020-06",30223132010220320,"-79.9749755859375, 43.52465500687186, -79.97360229492188, 43.52565074189047",43.52515,-79.97429,0.010011
0,7,"2020-06",30223132012321112,"-79.91729736328125, 43.467870943005735, -79.91592407226562, 43.468867614829236",43.46837,-79.91661,0.027875
1,9,"2020-06",30223132012330012,"-79.91180419921875, 43.466874254747935, -79.91043090820312, 43.467870943005735",43.46737,-79.91112,0.05171
0,10,"2020-06",30223132033230032,"-79.86785888671875, 43.33816367935934, -79.86648559570312, 43.339162487377436",43.33866,-79.86717,0.001134
0,4,"2020-06",30223132033230104,"-79.8651123046875, 43.339162487377436, -79.86373901367188, 43.34016127896536",43.33966,-79.86443,0.046465
1,4,"2020-06",30223132033230032,"-79.86785888671875, 43.337164854911094, -79.86648559570312, 43.33816367935934",43.33766,-79.86717,0.036554
0,11,"2020-06",30223132102033132,"-79.76211547851562, 43.48879760004999, -79.7607421875, 43.48979392674622",43.4893,-79.76143,0.009219
0,8,"2020-06",30223132102210328,"-79.77447509765625, 43.477836921692386, -79.77310180664062, 43.47883342917124",43.47834,-79.77379,0.045802
1,5,"2020-06",30223132102033320,"-79.7662353515625, 43.484812128916026, -79.76486206054688, 43.485808521351814",43.48531,-79.76555,0
1,7,"2020-06",30223132102210312,"-79.77310180664062, 43.479829920215465, -79.771728515625, 43.48082639482503",43.48033,-79.77242,0.158575
0,10,"2020-06",30223132003131012,"-79.98733520507812, 43.498760127435226, -79.9859619140625, 43.49975628978044",43.49926,-79.98665,0.013735
0,10,"2020-06",30223132003232232,"-80.04364013671875, 43.4539158118894, -80.04226684570312, 43.45491271379027",43.45441,-80.04295,0.006252
0,2,"2020-06",30223132003300232,"-80.02029418945312, 43.47684039777892, -80.0189208984375, 43.477836921692386",43.47734,-80.01961,0.013969
0,5,"2020-06",30223132003131132,"-79.98184204101562, 43.49676775343911, -79.98046875, 43.49776394865477",43.49727,-79.98116,0
0,5,"2020-06",30223132003231012,"-80.03128051757812, 43.467870943005735, -80.0299072265625, 43.468867614829236",43.46837,-80.03059,0
0,5,"2020-06",30223132003112120,"-79.99557495117188, 43.50573291871012, -79.99420166015625, 43.50672896600785",43.50623,-79.99489,0.034942
0,5,"2020-06",30223132003033300,"-80.0299072265625, 43.487801256918836, -80.02853393554688, 43.48879760004999",43.4883,-80.02922,0.041808
0,5,"2020-06",30223132003220132,"-80.05874633789062, 43.46587755005585, -80.057373046875, 43.466874254747935",43.46638,-80.05806,0.026337
0,9,"2020-06",30223132003213032,"-80.03128051757812, 43.47385072743125, -80.0299072265625, 43.47484730064833",43.47435,-80.03059,0.019996
0,9,"2020-06",30223132003213024,"-80.03402709960938, 43.47285413777969, -80.03265380859375, 43.47385072743125",43.47335,-80.03334,0.019582
