"agg_day_period","agg_time_period","month","geography","bounds","xlat","xlon","activity_index_total"
0,6,"2020-08",30223132003300232,"-80.02029418945312, 43.47684039777892, -80.0189208984375, 43.477836921692386",43.47734,-80.01961,0.001968
0,9,"2020-08",30223132003301212,"-80.00930786132812, 43.479829920215465, -80.0079345703125, 43.48082639482503",43.48033,-80.00862,0.011615
1,11,"2020-08",30223132003213032,"-80.03128051757812, 43.47385072743125, -80.0299072265625, 43.47484730064833",43.47435,-80.03059,0
1,9,"2020-08",30223132003003000,"-80.05599975585938, 43.5077249968701, -80.05462646484375, 43.508721011296856",43.50822,-80.05531,0.055123
0,10,"2020-08",30223132013001020,"-79.88021850585938, 43.513700836896966, -79.87884521484375, 43.51469675271006",43.5142,-79.87953,0
0,4,"2020-08",30223132012012120,"-79.95162963867188, 43.50573291871012, -79.95025634765625, 43.50672896600785",43.50623,-79.95094,0
0,4,"2020-08",30223132010222208,"-79.97772216796875, 43.519676085239226, -79.97634887695312, 43.52067190243759",43.52017,-79.97704,0.004948
0,5,"2020-08",30223132012213300,"-79.94064331054688, 43.471857531693665, -79.93927001953125, 43.47285413777969",43.47236,-79.93996,0.004707
0,5,"2020-08",3.0223132012e+16,"-79.97909545898438, 43.51270490464819, -79.97772216796875, 43.513700836896966",43.5132,-79.97841,0.02585
0,6,"2020-08",30223132012233012,"-79.94476318359375, 43.45890015705447, -79.94338989257812, 43.45989697678555",43.4594,-79.94408,0.034802
0,6,"2020-08",30223132012003300,"-79.9639892578125, 43.503740774808364, -79.96261596679688, 43.50473685497695",43.50424,-79.9633,0.05949
0,6,"2020-08",30223132012031032,"-79.94338989257812, 43.49776394865477, -79.9420166015625, 43.498760127435226",43.49826,-79.9427,0.00447
0,6,"2020-08",30223132012102232,"-79.93240356445312, 43.50174856516505, -79.9310302734375, 43.50274467820439",43.50225,-79.93172,0.024653
0,7,"2020-08",30223132012102200,"-79.93515014648438, 43.503740774808364, -79.93377685546875, 43.50473685497695",43.50424,-79.93446,0.031349
0,9,"2020-08",30223132012031212,"-79.94338989257812, 43.49477531370229, -79.9420166015625, 43.49577154178827",43.49527,-79.9427,0.047848
