"agg_day_period","agg_time_period","month","geography","bounds","xlat","xlon","activity_index_total"
0,3,"2020-08",30223132003033232,"-80.03128051757812, 43.485808521351814, -80.0299072265625, 43.48680489735276",43.48631,-80.03059,0.008928
0,5,"2020-08",30223132001333104,"-79.98458862304688, 43.52266348752663, -79.98321533203125, 43.523659255417236",43.52316,-79.9839,0.006223
0,7,"2020-08",30223132003213008,"-80.03265380859375, 43.475843857430895, -80.03128051757812, 43.47684039777892",43.47634,-80.03197,0
1,5,"2020-08",30223132003230100,"-80.03952026367188, 43.467870943005735, -80.03814697265625, 43.468867614829236",43.46837,-80.03883,0
1,6,"2020-08",30223132003033304,"-80.0299072265625, 43.48680489735276, -80.02853393554688, 43.487801256918836",43.4873,-80.02922,0.054581
1,8,"2020-08",30223132003202032,"-80.06423950195312, 43.47285413777969, -80.0628662109375, 43.47385072743125",43.47335,-80.06355,0.025739
0,0,"2020-08",30223132012100104,"-79.9310302734375, 43.51469675271006, -79.92965698242188, 43.51569265208744",43.51519,-79.93034,0.018691
0,4,"2020-08",30223132012011200,"-79.94613647460938, 43.51170895596376, -79.94476318359375, 43.51270490464819",43.51221,-79.94545,0.02601
0,6,"2020-08",30223132012000200,"-79.98046875, 43.51170895596376, -79.97909545898438, 43.51270490464819",43.51221,-79.97978,0.022528
0,7,"2020-08",3.0223132012e+16,"-79.97772216796875, 43.51469675271006, -79.97634887695312, 43.51569265208744",43.51519,-79.97704,0
0,7,"2020-08",30223132012003100,"-79.96261596679688, 43.5077249968701, -79.96124267578125, 43.508721011296856",43.50822,-79.96193,0.023301
0,8,"2020-08",30223132012010224,"-79.95849609375, 43.508721011296856, -79.95712280273438, 43.50971700928806",43.50922,-79.95781,0
0,8,"2020-08",30223132012012032,"-79.95437622070312, 43.50573291871012, -79.9530029296875, 43.50672896600785",43.50623,-79.95369,0
0,8,"2020-08",30223132012231224,"-79.947509765625, 43.460893780082586, -79.94613647460938, 43.46189056694553",43.46139,-79.94682,0.044428
0,8,"2020-08",30223132012211220,"-79.94613647460938, 43.477836921692386, -79.94476318359375, 43.47883342917124",43.47834,-79.94545,0
1,0,"2020-08",30223132010011200,"-79.947509765625, 43.575416536265294, -79.94613647460938, 43.576411433008886",43.57591,-79.94682,0
1,10,"2020-08",30223132012010220,"-79.95712280273438, 43.50971700928806, -79.95574951171875, 43.51071299084371",43.51022,-79.95644,0.025373
1,11,"2020-08",30223132012012012,"-79.95574951171875, 43.50672896600785, -79.95437622070312, 43.5077249968701",43.50723,-79.95506,0
1,4,"2020-08",30223132012303100,"-79.91867065429688, 43.475843857430895, -79.91729736328125, 43.47684039777892",43.47634,-79.91798,0.081245
1,4,"2020-08",30223132010202232,"-79.97634887695312, 43.533616030339594, -79.9749755859375, 43.534611617432816",43.53411,-79.97566,0.101446
1,5,"2020-08",30223132012031012,"-79.94476318359375, 43.498760127435226, -79.94338989257812, 43.49975628978044",43.49926,-79.94408,0.047502
1,5,"2020-08",30223132012211300,"-79.9420166015625, 43.479829920215465, -79.94064331054688, 43.48082639482503",43.48033,-79.94133,0
1,5,"2020-08",30223132012011132,"-79.93789672851562, 43.51270490464819, -79.9365234375, 43.513700836896966",43.5132,-79.93721,0.053359
1,6,"2020-08",30223132012231224,"-79.94613647460938, 43.460893780082586, -79.94476318359375, 43.46189056694553",43.46139,-79.94545,0.041266
1,7,"2020-08",30223132012011200,"-79.947509765625, 43.51170895596376, -79.94613647460938, 43.51270490464819",43.51221,-79.94682,0.030945
1,8,"2020-08",30223132012233008,"-79.94476318359375, 43.45989697678555, -79.94338989257812, 43.460893780082586",43.4604,-79.94408,0
1,8,"2020-08",30223132012013200,"-79.947509765625, 43.50274467820439, -79.94613647460938, 43.503740774808364",43.50324,-79.94682,0.037509
1,9,"2020-08",30223132010211224,"-79.94613647460938, 43.54058479482875, -79.94476318359375, 43.54158026686725",43.54108,-79.94545,0.135959
0,10,"2020-08",30223132030133020,"-79.90219116210938, 43.425995886628485, -79.90081787109375, 43.42699324866587",43.42649,-79.9015,0.024794
0,2,"2020-08",30223132033332208,"-79.82391357421875, 43.328174695525846, -79.82254028320312, 43.3291736678439",43.32867,-79.82323,0.011839
0,4,"2020-08",30223132033331208,"-79.81292724609375, 43.336166014032734, -79.81155395507812, 43.337164854911094",43.33667,-79.81224,0.010554
0,5,"2020-08",30223132031200312,"-79.88433837890625, 43.416021362445115, -79.88296508789062, 43.41701888881102",43.41652,-79.88365,0.029084
0,5,"2020-08",30223132030222032,"-79.97772216796875, 43.39407162498388, -79.97634887695312, 43.395069512861355",43.39457,-79.97704,0.041707
