"agg_day_period","agg_time_period","month","geography","bounds","xlat","xlon","activity_index_total"
0,0,"2020-08",30223132003300224,"-80.02304077148438, 43.47684039777892, -80.02166748046875, 43.477836921692386",43.47734,-80.02235,0.011537
0,10,"2020-08",30223132003111332,"-79.98321533203125, 43.508721011296856, -79.98184204101562, 43.50971700928806",43.50922,-79.98253,0.011705
0,4,"2020-08",30223132002313320,"-80.07247924804688, 43.46986427021842, -80.07110595703125, 43.47086090917324",43.47036,-80.07179,0
0,6,"2020-08",30223132003233012,"-80.03265380859375, 43.45890015705447, -80.03128051757812, 43.45989697678555",43.4594,-80.03197,0.001593
0,7,"2020-08",30223132002133100,"-80.07247924804688, 43.491786530833764, -80.07110595703125, 43.49278280822501",43.49228,-80.07179,0
1,5,"2020-08",30223132003233012,"-80.03128051757812, 43.45890015705447, -80.0299072265625, 43.45989697678555",43.4594,-80.03059,0.055927
1,5,"2020-08",30223132003331112,"-79.98321533203125, 43.467870943005735, -79.98184204101562, 43.468867614829236",43.46837,-79.98253,0.061056
1,6,"2020-08",30223132003221008,"-80.05462646484375, 43.467870943005735, -80.05325317382812, 43.468867614829236",43.46837,-80.05394,0.051213
1,6,"2020-08",30223132003230104,"-80.03952026367188, 43.466874254747935, -80.03814697265625, 43.467870943005735",43.46737,-80.03883,0.005596
1,7,"2020-08",30223132003213120,"-80.0299072265625, 43.47385072743125, -80.02853393554688, 43.47484730064833",43.47435,-80.02922,0.080003
0,10,"2020-08",30223132012231032,"-79.94476318359375, 43.46488082892955, -79.94338989257812, 43.46587755005585",43.46538,-79.94408,0
0,10,"2020-08",30223132012003132,"-79.96124267578125, 43.50473685497695, -79.95986938476562, 43.50573291871012",43.50523,-79.96056,0.023283
0,10,"2020-08",30223132012010312,"-79.94888305664062, 43.51071299084371, -79.947509765625, 43.51170895596376",43.51121,-79.9482,0.033137
0,11,"2020-08",30223132012011020,"-79.94613647460938, 43.513700836896966, -79.94476318359375, 43.51469675271006",43.5142,-79.94545,0.072649
0,4,"2020-08",30223132012012012,"-79.95437622070312, 43.5077249968701, -79.9530029296875, 43.508721011296856",43.50822,-79.95369,0
0,4,"2020-08",30223132012003120,"-79.9639892578125, 43.50573291871012, -79.96261596679688, 43.50672896600785",43.50623,-79.9633,0.012823
0,4,"2020-08",30223132012013112,"-79.93789672851562, 43.5077249968701, -79.9365234375, 43.508721011296856",43.50822,-79.93721,0
0,5,"2020-08",30223132012011104,"-79.9420166015625, 43.51469675271006, -79.94064331054688, 43.51569265208744",43.51519,-79.94133,0.026339
0,5,"2020-08",30223132010220032,"-79.97634887695312, 43.52863784832999, -79.9749755859375, 43.52963351760428",43.52914,-79.97566,0.031478
0,5,"2020-08",30223132012211332,"-79.93789672851562, 43.47684039777892, -79.9365234375, 43.477836921692386",43.47734,-79.93721,0.050336
0,5,"2020-08",30223132012213104,"-79.94064331054688, 43.47484730064833, -79.93927001953125, 43.475843857430895",43.47535,-79.93996,0.005403
0,5,"2020-08",30223132012031212,"-79.94338989257812, 43.49477531370229, -79.9420166015625, 43.49577154178827",43.49527,-79.9427,0.036493
0,5,"2020-08",30223132012121204,"-79.92416381835938, 43.49477531370229, -79.92279052734375, 43.49577154178827",43.49527,-79.92348,0.062135
0,7,"2020-08",30223132012231224,"-79.94613647460938, 43.460893780082586, -79.94476318359375, 43.46189056694553",43.46139,-79.94545,0.017822
0,7,"2020-08",30223132010322232,"-79.93377685546875, 43.51768440153493, -79.93240356445312, 43.518680251605",43.51818,-79.93309,0.019383
0,7,"2020-08",30223132012321112,"-79.91729736328125, 43.467870943005735, -79.91592407226562, 43.468867614829236",43.46837,-79.91661,0
0,7,"2020-08",30223132012001324,"-79.96261596679688, 43.508721011296856, -79.96124267578125, 43.50971700928806",43.50922,-79.96193,0.058748
0,8,"2020-08",30223132012211032,"-79.94338989257812, 43.48082639482503, -79.9420166015625, 43.48182285299989",43.48132,-79.9427,0.042666
1,4,"2020-08",30223132012031232,"-79.94338989257812, 43.49377906918119, -79.9420166015625, 43.49477531370229",43.49428,-79.9427,0.055146
1,4,"2020-08",30223132012121032,"-79.92141723632812, 43.49776394865477, -79.9200439453125, 43.498760127435226",43.49826,-79.92073,0.067394
1,4,"2020-08",30223132012121112,"-79.91729736328125, 43.49975628978044, -79.91592407226562, 43.5007524356904",43.50025,-79.91661,0.037865
1,5,"2020-08",30223132013000112,"-79.88433837890625, 43.51569265208744, -79.88296508789062, 43.51668853502907",43.51619,-79.88365,0.125694
1,5,"2020-08",30223132012000332,"-79.97085571289062, 43.50971700928806, -79.969482421875, 43.51071299084371",43.51022,-79.97017,0.073217
1,6,"2020-08",30223132012302312,"-79.92691040039062, 43.47086090917324, -79.925537109375, 43.471857531693665",43.47136,-79.92622,0
1,6,"2020-08",30223132012211232,"-79.94476318359375, 43.47684039777892, -79.94338989257812, 43.477836921692386",43.47734,-79.94408,0.052421
1,6,"2020-08",30223132012212328,"-79.95025634765625, 43.46986427021842, -79.94888305664062, 43.47086090917324",43.47036,-79.94957,0.055195
1,7,"2020-08",30223132012231100,"-79.94064331054688, 43.467870943005735, -79.93927001953125, 43.468867614829236",43.46837,-79.93996,0.049144
1,7,"2020-08",30223132012011012,"-79.94338989257812, 43.51569265208744, -79.9420166015625, 43.51668853502907",43.51619,-79.9427,0.026394
1,8,"2020-08",30223132012000232,"-79.97634887695312, 43.508721011296856, -79.9749755859375, 43.50971700928806",43.50922,-79.97566,0.016812
0,11,"2020-08",30223132033331208,"-79.81292724609375, 43.336166014032734, -79.81155395507812, 43.337164854911094",43.33667,-79.81224,0.02248
0,8,"2020-08",30223132033303324,"-79.83078002929688, 43.341160054123065, -79.82940673828125, 43.342158812850535",43.34166,-79.83009,0.003074
0,8,"2020-08",30223132030222020,"-79.97909545898438, 43.39407162498388, -79.97772216796875, 43.395069512861355",43.39457,-79.97841,0.056959
1,10,"2020-08",30223132033321332,"-79.82803344726562, 43.33316939281733, -79.82666015625, 43.33416828298583",43.33367,-79.82735,0.024429
1,4,"2020-08",30223132031021232,"-79.87747192382812, 43.429985236179775, -79.8760986328125, 43.430982532484876",43.43048,-79.87679,0
1,5,"2020-08",30223132031023032,"-79.87884521484375, 43.42499850815809, -79.87747192382812, 43.425995886628485",43.4255,-79.87816,0.011891
1,7,"2020-08",30223132031201004,"-79.88021850585938, 43.419013892244685, -79.87884521484375, 43.42001136931237",43.41951,-79.87953,0.093517
1,7,"2020-08",30223132033230024,"-79.86923217773438, 43.337164854911094, -79.86785888671875, 43.33816367935934",43.33766,-79.86855,0
1,9,"2020-08",30223132033212324,"-79.86373901367188, 43.341160054123065, -79.86236572265625, 43.342158812850535",43.34166,-79.86305,0
0,3,"2020-08",30223132211110112,"-79.81842041015625, 43.32417864195585, -79.81704711914062, 43.32517767999294",43.32468,-79.81773,0.023146
0,6,"2020-08",30223132210132104,"-79.9090576171875, 43.29919735147067, -79.90768432617188, 43.30019680023959",43.2997,-79.90837,0
0,9,"2020-08",30223132211110128,"-79.81842041015625, 43.322180516592645, -79.81704711914062, 43.323179587489065",43.32268,-79.81773,0
1,11,"2020-08",30223132211110312,"-79.81704711914062, 43.31918320532586, -79.815673828125, 43.32018232551101",43.31968,-79.81636,0.026291
1,4,"2020-08",30223132211121104,"-79.8321533203125, 43.30719248161191, -79.83078002929688, 43.308191798948954",43.30769,-79.83147,0.070105
1,9,"2020-08",30223132210111024,"-79.90219116210938, 43.321181429266616, -79.90081787109375, 43.322180516592645",43.32168,-79.9015,0
0,4,"2020-08",30223132102322132,"-79.75112915039062, 43.457903320889386, -79.749755859375, 43.45890015705447",43.4584,-79.75044,0
0,9,"2020-08",30223132103213200,"-79.683837890625, 43.47086090917324, -79.68246459960938, 43.471857531693665",43.47136,-79.68315,0.028025
