"agg_day_period","agg_time_period","month","geography","bounds","xlat","xlon","activity_index_total"
0,10,"2020-06",30223132003111212,"-79.98733520507812, 43.51071299084371, -79.9859619140625, 43.51170895596376",43.51121,-79.98665,0
0,10,"2020-06",30223132003131132,"-79.98321533203125, 43.49676775343911, -79.98184204101562, 43.49776394865477",43.49727,-79.98253,0.072748
0,9,"2020-06",30223132002313232,"-80.07659912109375, 43.468867614829236, -80.07522583007812, 43.46986427021842",43.46937,-80.07591,0.002294
0,9,"2020-06",30223132003032100,"-80.0408935546875, 43.491786530833764, -80.03952026367188, 43.49278280822501",43.49228,-80.04021,0.027608
1,7,"2020-06",30223132003300304,"-80.0189208984375, 43.47883342917124, -80.01754760742188, 43.479829920215465",43.47933,-80.01823,0.019625
1,7,"2020-06",30223132003300224,"-80.02304077148438, 43.47684039777892, -80.02166748046875, 43.477836921692386",43.47734,-80.02235,0.093794
1,8,"2020-06",30223132003213112,"-80.02716064453125, 43.47484730064833, -80.02578735351562, 43.475843857430895",43.47535,-80.02647,0.074626
1,8,"2020-06",30223132003213132,"-80.02716064453125, 43.47285413777969, -80.02578735351562, 43.47385072743125",43.47335,-80.02647,0.018647
1,9,"2020-06",30223132003213032,"-80.03265380859375, 43.47385072743125, -80.03128051757812, 43.47484730064833",43.47435,-80.03197,0.000763
0,0,"2020-06",30223132012230120,"-79.9530029296875, 43.46587755005585, -79.95162963867188, 43.466874254747935",43.46638,-79.95232,0.029914
0,0,"2020-06",30223132012010312,"-79.95025634765625, 43.51170895596376, -79.94888305664062, 43.51270490464819",43.51221,-79.94957,0.001418
0,3,"2020-06",30223132012010312,"-79.94888305664062, 43.51170895596376, -79.947509765625, 43.51270490464819",43.51221,-79.9482,0.021626
0,4,"2020-06",30223132012213232,"-79.94338989257812, 43.46986427021842, -79.9420166015625, 43.47086090917324",43.47036,-79.9427,0.028344
0,5,"2020-06",30223132012002112,"-79.97222900390625, 43.5077249968701, -79.97085571289062, 43.508721011296856",43.50822,-79.97154,0.007147
0,5,"2020-06",30223132012213224,"-79.947509765625, 43.468867614829236, -79.94613647460938, 43.46986427021842",43.46937,-79.94682,0.015866
0,6,"2020-06",30223132012310220,"-79.91317749023438, 43.477836921692386, -79.91180419921875, 43.47883342917124",43.47834,-79.91249,0.027575
0,7,"2020-06",30223132010202212,"-79.97634887695312, 43.534611617432816, -79.9749755859375, 43.53560718808973",43.53511,-79.97566,0.023682
0,8,"2020-06",30223132012120132,"-79.92691040039062, 43.49676775343911, -79.925537109375, 43.49776394865477",43.49727,-79.92622,0
