"agg_day_period","agg_time_period","month","geography","bounds","xlat","xlon","activity_index_total"
0,6,"2020-07",30223132210111320,"-79.89669799804688, 43.31818406871119, -79.89532470703125, 43.31918320532586",43.31868,-79.89601,0.084114
0,7,"2020-07",30223132211000232,"-79.88845825195312, 43.31818406871119, -79.8870849609375, 43.31918320532586",43.31868,-79.88777,0.046032
0,9,"2020-07",30223132211002012,"-79.88845825195312, 43.315186560290485, -79.8870849609375, 43.31618574619347",43.31569,-79.88777,0.023785
0,9,"2020-07",30223132211000232,"-79.88983154296875, 43.317184915667056, -79.88845825195312, 43.31818406871119",43.31768,-79.88914,0.068711
0,9,"2020-07",30223132210113112,"-79.89532470703125, 43.31618574619347, -79.89395141601562, 43.317184915667056",43.31669,-79.89464,0.012118
1,3,"2020-07",30223132210113020,"-79.903564453125, 43.314187357958126, -79.90219116210938, 43.315186560290485",43.31469,-79.90288,0.030564
0,3,"2020-07",30223132300020012,"-79.80056762695312, 43.30719248161191, -79.7991943359375, 43.308191798948954",43.30769,-79.79988,0.031603
0,3,"2020-07",30223132300000212,"-79.80056762695312, 43.31918320532586, -79.7991943359375, 43.32018232551101",43.31968,-79.79988,0
1,7,"2020-07",30223132300020324,"-79.79782104492188, 43.30119623257965, -79.79644775390625, 43.302195648490816",43.3017,-79.79713,0.051069
0,3,"2020-06",30223132003202312,"-80.06011962890625, 43.47086090917324, -80.05874633789062, 43.471857531693665",43.47136,-80.05943,0
0,6,"2020-06",30223132003133328,"-79.98321533203125, 43.485808521351814, -79.98184204101562, 43.48680489735276",43.48631,-79.98253,0.013784
1,3,"2020-06",30223132003202304,"-80.06149291992188, 43.47086090917324, -80.06011962890625, 43.471857531693665",43.47136,-80.06081,0.074613
1,4,"2020-06",30223132003112120,"-79.99557495117188, 43.50573291871012, -79.99420166015625, 43.50672896600785",43.50623,-79.99489,0.017377
1,4,"2020-06",30223132003300232,"-80.02166748046875, 43.47684039777892, -80.02029418945312, 43.477836921692386",43.47734,-80.02098,0.038478
1,5,"2020-06",30223132003301304,"-80.0079345703125, 43.47883342917124, -80.00656127929688, 43.479829920215465",43.47933,-80.00725,0.018692
1,5,"2020-06",30223132001333312,"-79.98321533203125, 43.519676085239226, -79.98184204101562, 43.52067190243759",43.52017,-79.98253,0.020515
0,10,"2020-06",30223132012011332,"-79.93789672851562, 43.50971700928806, -79.9365234375, 43.51071299084371",43.51022,-79.93721,0.043915
0,4,"2020-06",30223132012102020,"-79.9365234375, 43.50573291871012, -79.93515014648438, 43.50672896600785",43.50623,-79.93584,0.001725
0,4,"2020-06",30223132012000320,"-79.9749755859375, 43.508721011296856, -79.97360229492188, 43.50971700928806",43.50922,-79.97429,0.007801
0,5,"2020-06",30223132012231312,"-79.93927001953125, 43.463884091369046, -79.93789672851562, 43.46488082892955",43.46438,-79.93858,0.033659
0,5,"2020-06",30223132010220212,"-79.97634887695312, 43.52764216261958, -79.9749755859375, 43.52863784832999",43.52814,-79.97566,0.0509
0,6,"2020-06",30223132012012104,"-79.95162963867188, 43.50672896600785, -79.95025634765625, 43.5077249968701",43.50723,-79.95094,0
0,6,"2020-06",30223132012210324,"-79.95162963867188, 43.47684039777892, -79.95025634765625, 43.477836921692386",43.47734,-79.95094,0.015817
0,8,"2020-06",30223132012031232,"-79.94338989257812, 43.49377906918119, -79.9420166015625, 43.49477531370229",43.49428,-79.9427,0.04387
0,8,"2020-06",30223132012012024,"-79.95849609375, 43.50473685497695, -79.95712280273438, 43.50573291871012",43.50523,-79.95781,0
0,9,"2020-06",30223132012012312,"-79.94888305664062, 43.503740774808364, -79.947509765625, 43.50473685497695",43.50424,-79.9482,0.048615
1,4,"2020-06",30223132012120024,"-79.9365234375, 43.49676775343911, -79.93515014648438, 43.49776394865477",43.49727,-79.93584,0.01824
1,5,"2020-06",30223132012011328,"-79.93927001953125, 43.50971700928806, -79.93789672851562, 43.51071299084371",43.51022,-79.93858,0.075066
1,5,"2020-06",30223132012102104,"-79.92965698242188, 43.50672896600785, -79.92828369140625, 43.5077249968701",43.50723,-79.92897,0.00041
1,7,"2020-06",30223132012030112,"-79.95025634765625, 43.49975628978044, -79.94888305664062, 43.5007524356904",43.50025,-79.94957,0.017325
1,7,"2020-06",30223132012000224,"-79.98046875, 43.508721011296856, -79.97909545898438, 43.50971700928806",43.50922,-79.97978,0.055807
1,7,"2020-06",30223132012031020,"-79.947509765625, 43.49776394865477, -79.94613647460938, 43.498760127435226",43.49826,-79.94682,0.041595
1,8,"2020-06",30223132012003112,"-79.96124267578125, 43.50672896600785, -79.95986938476562, 43.5077249968701",43.50723,-79.96056,0.111624
1,9,"2020-06",30223132012212312,"-79.95025634765625, 43.47086090917324, -79.94888305664062, 43.471857531693665",43.47136,-79.94957,0.076895
0,0,"2020-06",30223132033303328,"-79.82940673828125, 43.342158812850535, -79.82803344726562, 43.34315755514772",43.34266,-79.82872,0.027259
0,11,"2020-06",30223132033303332,"-79.82803344726562, 43.341160054123065, -79.82666015625, 43.342158812850535",43.34166,-79.82735,0
0,11,"2020-06",30223132033321332,"-79.82803344726562, 43.33416828298583, -79.82666015625, 43.3351671567243",43.33467,-79.82735,0.028432
0,4,"2020-06",30223132033332112,"-79.81704711914062, 43.33217048621886, -79.815673828125, 43.33316939281733",43.33267,-79.81636,0.020542
0,5,"2020-06",30223132031021232,"-79.87747192382812, 43.428987923441554, -79.8760986328125, 43.429985236179775",43.42949,-79.87679,0.022278
0,6,"2020-06",30223132031022232,"-79.88983154296875, 43.4220062741493, -79.88845825195312, 43.42300370191847",43.4225,-79.88914,0.048031
0,6,"2020-06",30223132033331100,"-79.80880737304688, 43.34016127896536, -79.80743408203125, 43.341160054123065",43.34066,-79.80812,0.047536
