Time,Date,Year,Wind,Temperature,Site,Station,Easting,Northing,Visit,Species Name,Number,Evidence Code (highest),Within 100m,Outside 100m,First 5min,Second 5min,Observer,,Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:36,20-Jun-17,2017,0,18,Rattlesnake Point,A,586229.000,4813882.000,2,Downy Woodpecker,1,VO,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:36,20-Jun-17,2017,0,18,Rattlesnake Point,A,586229.000,4813882.000,2,Red-eyed Vireo,3,S,3,0,3,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:36,20-Jun-17,2017,0,18,Rattlesnake Point,A,586229.000,4813882.000,2,Eastern Wood Pewee,2,S,1,1,1,1,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:36,20-Jun-17,2017,0,18,Rattlesnake Point,A,586229.000,4813882.000,2,Winter Wren,1,S,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:36,20-Jun-17,2017,0,18,Rattlesnake Point,A,586229.000,4813882.000,2,Black-throated Green Warbler,1,S,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:36,20-Jun-17,2017,0,18,Rattlesnake Point,A,586229.000,4813882.000,2,White-breasted Nuthatch,1,VO,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:36,20-Jun-17,2017,0,18,Rattlesnake Point,A,586229.000,4813882.000,2,Black-capped Chickadee,2,S,1,1,1,1,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:36,20-Jun-17,2017,0,18,Rattlesnake Point,A,586229.000,4813882.000,2,Rose-breasted Grosbeak,1,S,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:36,20-Jun-17,2017,0,18,Rattlesnake Point,A,586229.000,4813882.000,2,Veery,1,S,1,0,0,1,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:36,20-Jun-17,2017,0,18,Rattlesnake Point,A,586229.000,4813882.000,2,Blue Jay,1,VO,1,0,0,1,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:36,20-Jun-17,2017,0,18,Rattlesnake Point,A,586229.000,4813882.000,2,Wood Thrush,1,S,0,1,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:56,20-Jun-17,2017,0,18,Rattlesnake Point,C,586098.000,4814279.000,2,Rose-breasted Grosbeak,1,S,0,1,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:56,20-Jun-17,2017,0,18,Rattlesnake Point,C,586098.000,4814279.000,2,Red-eyed Vireo,2,S,2,0,1,1,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:56,20-Jun-17,2017,0,18,Rattlesnake Point,C,586098.000,4814279.000,2,White-breasted Nuthatch,1,VO,1,0,0,1,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:56,20-Jun-17,2017,0,18,Rattlesnake Point,C,586098.000,4814279.000,2,Hooded Warbler,1,S,1,0,0,1,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:56,20-Jun-17,2017,0,18,Rattlesnake Point,C,586098.000,4814279.000,2,Eastern Wood Pewee,2,S,2,0,2,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:56,20-Jun-17,2017,0,18,Rattlesnake Point,C,586098.000,4814279.000,2,Pine Warbler,1,S,0,1,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:29,20-Jun-17,2017,0,18,Rattlesnake Point,D,586242.000,4813575.000,2,Eastern Wood Pewee,2,S,1,1,2,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:29,20-Jun-17,2017,0,18,Rattlesnake Point,D,586242.000,4813575.000,2,American Robin,2,S,2,0,1,1,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:29,20-Jun-17,2017,0,18,Rattlesnake Point,D,586242.000,4813575.000,2,Red-eyed Vireo,2,S,2,0,1,1,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:29,20-Jun-17,2017,0,18,Rattlesnake Point,D,586242.000,4813575.000,2,Great Crested Flycatcher,1,VO,1,0,0,1,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:29,20-Jun-17,2017,0,18,Rattlesnake Point,D,586242.000,4813575.000,2,Blue Jay,1,VO,1,0,0,1,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:29,20-Jun-17,2017,0,18,Rattlesnake Point,D,586242.000,4813575.000,2,Common Yellowthroat,1,S,0,1,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:19,24-May-17,2017,0,12,Twiss,A,583704.000,4810258.000,1,Blue Jay,1,VO,0,1,not recorded,,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:19,24-May-17,2017,0,12,Twiss,A,583704.000,4810258.000,1,Broad-winged Hawk,1,S,0,1,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:19,24-May-17,2017,0,12,Twiss,A,583704.000,4810258.000,1,American Crow,1,VO,0,1,not recorded,,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:19,24-May-17,2017,0,12,Twiss,A,583704.000,4810258.000,1,American Robin,1,VO,1,0,not recorded,,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:19,24-May-17,2017,0,12,Twiss,A,583704.000,4810258.000,1,Ovenbird,2,S,1,1,2,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:19,24-May-17,2017,0,12,Twiss,A,583704.000,4810258.000,1,Red-eyed Vireo,2,S,1,1,2,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:19,24-May-17,2017,0,12,Twiss,A,583704.000,4810258.000,1,Scarlet Tanager,1,S,0,1,0,1,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:19,24-May-17,2017,0,12,Twiss,A,583704.000,4810258.000,1,Black-capped Chickadee,1,OB,1,0,0,1,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:19,24-May-17,2017,0,12,Twiss,A,583704.000,4810258.000,1,Eastern Wood Pewee,1,S,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:19,24-May-17,2017,0,12,Twiss,A,583704.000,4810258.000,1,Unidentified Woodpecker,1,VO,0,1,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:19,24-May-17,2017,0,12,Twiss,A,583704.000,4810258.000,1,Northern Cardinal,1,S,0,1,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:19,24-May-17,2017,0,12,Twiss,A,583704.000,4810258.000,1,Baltimore Oriole,1,S,0,1,0,1,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:19,24-May-17,2017,0,12,Twiss,A,583704.000,4810258.000,1,House Wren,1,S,0,1,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:37,24-May-17,2017,0,12,Twiss,B,583851.000,4810478.000,1,Eastern Wood Pewee,2,S,1,1,2,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:37,24-May-17,2017,0,12,Twiss,B,583851.000,4810478.000,1,Blue Jay,1,VO,0,1,0,1,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:37,24-May-17,2017,0,12,Twiss,B,583851.000,4810478.000,1,American Crow,1,VO,0,1,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:37,24-May-17,2017,0,12,Twiss,B,583851.000,4810478.000,1,Northern Cardinal,1,S,0,1,0,1,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:37,24-May-17,2017,0,12,Twiss,B,583851.000,4810478.000,1,Red-eyed Vireo,4, S,4,0,4,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:37,24-May-17,2017,0,12,Twiss,B,583851.000,4810478.000,1,Ovenbird,2,S,1,1,1,1,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:37,24-May-17,2017,0,12,Twiss,B,583851.000,4810478.000,1,Veery,1,S,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:37,24-May-17,2017,0,12,Twiss,B,583851.000,4810478.000,1,Great Crested Flycatcher,1,S,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:37,24-May-17,2017,0,12,Twiss,B,583851.000,4810478.000,1,Blue Jay,2,VO,0,2,0,2,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:37,24-May-17,2017,0,12,Twiss,B,583851.000,4810478.000,1,Blackpoll Warbler,1,S,,0,1,0,J. Marko,migrant - exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:58,24-May-17,2017,0,12,Twiss,C,584139.000,4810485.000,1,Black-capped Chickadee,1,S,0,1,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:58,24-May-17,2017,0,12,Twiss,C,584139.000,4810485.000,1,Cuckoo,2,S,0,2,1,1,J. Marko,"Black-billed Cuckoo sp. song, heard only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:58,24-May-17,2017,0,12,Twiss,C,584139.000,4810485.000,1,Northern Cardinal,1,S,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:58,24-May-17,2017,0,12,Twiss,C,584139.000,4810485.000,1,Gray Catbird,1,S,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:58,24-May-17,2017,0,12,Twiss,C,584139.000,4810485.000,1,Scarlet Tanager,1,VO,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:58,24-May-17,2017,0,12,Twiss,C,584139.000,4810485.000,1,Eastern Wood Pewee,2,S,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:58,24-May-17,2017,0,12,Twiss,C,584139.000,4810485.000,1,Downy Woodpecker,1,VO,1,0,0,1,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:58,24-May-17,2017,0,12,Twiss,C,584139.000,4810485.000,1,American Goldfinch,1,S,0,1,0,1,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:58,24-May-17,2017,0,12,Twiss,C,584139.000,4810485.000,1,Red-eyed Vireo,1,S,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6:58,24-May-17,2017,0,12,Twiss,C,584139.000,4810485.000,1,Ovenbird,2,S,0,2,2,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:50,24-May-17,2017,0,12,Twiss,D,583960.000,4810079.000,1,Red-eyed Vireo,2,S,2,0,0,2,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:50,24-May-17,2017,0,12,Twiss,D,583960.000,4810079.000,1,Black-capped Chickadee,2,VO,2,0,2,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:50,24-May-17,2017,0,12,Twiss,D,583960.000,4810079.000,1,Northern Cardinal,1,S,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:50,24-May-17,2017,0,12,Twiss,D,583960.000,4810079.000,1,Red-bellied Woodpecker,1,VO,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:50,24-May-17,2017,0,12,Twiss,D,583960.000,4810079.000,1,Baltimore Oriole,1,S,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:50,24-May-17,2017,0,12,Twiss,D,583960.000,4810079.000,1,Gray Catbird,1,S,0,1,0,1,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:50,24-May-17,2017,0,12,Twiss,D,583960.000,4810079.000,1,Scarlet Tanager,1,S,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:50,24-May-17,2017,0,12,Twiss,D,583960.000,4810079.000,1,Great Crested Flycatcher,1,VO,0,1,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:50,24-May-17,2017,0,12,Twiss,D,583960.000,4810079.000,1,Ovenbird,1,S,0,1,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:47,13-Jun-17,2017,0,22,Twiss,A,583704.000,4810258.000,2,Ovenbird,1,S,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:47,13-Jun-17,2017,0,22,Twiss,A,583704.000,4810258.000,2,Eastern Wood Pewee,1,VO,0,1,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:47,13-Jun-17,2017,0,22,Twiss,A,583704.000,4810258.000,2,Red-eyed Vireo,1,S,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:47,13-Jun-17,2017,0,22,Twiss,A,583704.000,4810258.000,2,Pine Warbler,1,S,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:47,13-Jun-17,2017,0,22,Twiss,A,583704.000,4810258.000,2,American Robin,1,VO,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:47,13-Jun-17,2017,0,22,Twiss,A,583704.000,4810258.000,2,Blue Jay,1,VO,0,1,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:47,13-Jun-17,2017,0,22,Twiss,A,583704.000,4810258.000,2,Red-bellied Woodpecker,1,VO,0,1,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:47,13-Jun-17,2017,0,22,Twiss,A,583704.000,4810258.000,2,American Crow,1,VO,0,1,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:47,13-Jun-17,2017,0,22,Twiss,A,583704.000,4810258.000,2,White-breasted Nuthatch,1,VO,0,1,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:03,13-Jun-17,2017,0,22,Twiss,B,583851.000,4810478.000,2,Blue Jay,1,VO,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:03,13-Jun-17,2017,0,22,Twiss,B,583851.000,4810478.000,2,Red-eyed Vireo,3,S,3,0,3,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:03,13-Jun-17,2017,0,22,Twiss,B,583851.000,4810478.000,2,Wood Thrush,1,S,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:03,13-Jun-17,2017,0,22,Twiss,B,583851.000,4810478.000,2,Eastern Wood Pewee,2,S,1,1,2,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:03,13-Jun-17,2017,0,22,Twiss,B,583851.000,4810478.000,2,American Crow,1,VO,0,1,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:03,13-Jun-17,2017,0,22,Twiss,B,583851.000,4810478.000,2,Ovenbird,1,S,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:03,13-Jun-17,2017,0,22,Twiss,B,583851.000,4810478.000,2,White-breasted Nuthatch,1,VO,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:03,13-Jun-17,2017,0,22,Twiss,B,583851.000,4810478.000,2,Black-capped Chickadee,1,S,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:21,13-Jun-17,2017,0,22,Twiss,C,584139.000,4810485.000,2,American Goldfinch,1,S,1,0,0,1,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:21,13-Jun-17,2017,0,22,Twiss,C,584139.000,4810485.000,2,Scarlet Tanager,1,S,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:21,13-Jun-17,2017,0,22,Twiss,C,584139.000,4810485.000,2,Blue Jay,2,VO,1,1,1,1,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:21,13-Jun-17,2017,0,22,Twiss,C,584139.000,4810485.000,2,Pine Warbler,2,S,0,2,2,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:21,13-Jun-17,2017,0,22,Twiss,C,584139.000,4810485.000,2,Black-capped Chickadee,3,S,2,1,2,1,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:21,13-Jun-17,2017,0,22,Twiss,C,584139.000,4810485.000,2,Red-eyed Vireo,1,S,1,0,0,1,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:21,13-Jun-17,2017,0,22,Twiss,C,584139.000,4810485.000,2,American Redstart,1,S,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:21,13-Jun-17,2017,0,22,Twiss,C,584139.000,4810485.000,2,Ovenbird,2,S,1,1,2,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:21,13-Jun-17,2017,0,22,Twiss,C,584139.000,4810485.000,2,Eastern Wood Pewee,1,S,0,1,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:21,13-Jun-17,2017,0,22,Twiss,C,584139.000,4810485.000,2,Unidentified Woodpecker,1,VO,0,1,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:47,13-Jun-17,2017,0,22,Twiss,D,583960.000,4810079.000,2,Indigo Bunting,1,S,0,1,0,1,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:47,13-Jun-17,2017,0,22,Twiss,D,583960.000,4810079.000,2,Pine Warbler,2,S,2,0,2,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:47,13-Jun-17,2017,0,22,Twiss,D,583960.000,4810079.000,2,Ovenbird,1,S,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:47,13-Jun-17,2017,0,22,Twiss,D,583960.000,4810079.000,2,Black-capped Chickadee,2,S,2,0,2,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:47,13-Jun-17,2017,0,22,Twiss,D,583960.000,4810079.000,2,Scarlet Tanager,1,S,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:47,13-Jun-17,2017,0,22,Twiss,D,583960.000,4810079.000,2,Eastern Wood Pewee,2,S,1,1,1,1,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:47,13-Jun-17,2017,0,22,Twiss,D,583960.000,4810079.000,2,Great Crested Flycatcher,1,S,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:47,13-Jun-17,2017,0,22,Twiss,D,583960.000,4810079.000,2,Blue Jay,1,VO,1,0,0,1,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:47,13-Jun-17,2017,0,22,Twiss,D,583960.000,4810079.000,2,Unidentified Woodpecker,1,VO,0,1,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:47,13-Jun-17,2017,0,22,Twiss,D,583960.000,4810079.000,2,Pileated Woodpecker,1,VO,0,1,0,1,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:45,24-May-17,2017,1,15,Yaremko,A,582420.000,4813591.000,1,American Crow,1,VO,0,1,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:45,24-May-17,2017,1,15,Yaremko,A,582420.000,4813591.000,1,Blue Jay,1,VO,0,1,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:45,24-May-17,2017,1,15,Yaremko,A,582420.000,4813591.000,1,Cuckoo,1,S,0,1,1,0,J. Marko,Yellow-billed Cuckoo sp. song - heard only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:45,24-May-17,2017,1,15,Yaremko,A,582420.000,4813591.000,1,Eastern Wood Pewee,1,S,0,1,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:45,24-May-17,2017,1,15,Yaremko,A,582420.000,4813591.000,1,Red-eyed Vireo,3,S,3,0,3,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:45,24-May-17,2017,1,15,Yaremko,A,582420.000,4813591.000,1,Scarlet Tanager,1,S,1,0,0,1,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:45,24-May-17,2017,1,15,Yaremko,A,582420.000,4813591.000,1,Hairy Woodpecker,1,VO,1,0,1,0,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:45,24-May-17,2017,1,15,Yaremko,A,582420.000,4813591.000,1,American Robin,1,VO,1,0,0,1,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8:45,24-May-17,2017,1,15,Yaremko,A,582420.000,4813591.000,1,Northern Flicker,1,VO,1,0,0,1,J. Marko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
